商品名,原价,活动价,页面网址,月销量,图片地址,评论时间,评论人,评价内容,追评,追评时间,属性1,属性2,属性3
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01bGhviC25ZN9dwYLQH_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/O1CN01D4OUWn25ZN9kp8VJ7_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/O1CN010pHrVJ25ZN9kpA74Y_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i3/O1CN01hw9XgC25ZN9jkfzWM_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/0/O1CN01iyep5525ZN9hP2Gww_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/0/O1CN01bimBpg25ZN9dVkQWR_!!0-rate.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/0/O1CN01L80lQe25ZN9f2ALxf_!!0-rate.jpg_110x10000q90.jpg_.webp",1个月前,t**2,空调不错，我一次买了两台，发货也快，隔一天就装好了，安装师傅也很专业，没有其他乱收费项目,0天后追评空调不错，性价比高,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",24天前,一**4,昨天天下午买的，今天中午就给装好了神速，美的产品值得信赖,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",28天前,l**5,美的的忠实粉丝，空调全买的美的，这款大风口，制冷效果很快，颜值也不错，性价比高,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,t**8,不错的很，制冷效果非常好，好用省心，3匹功率很强，满分💯 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNmUvvtseN4degaUUBFoUQ8afKk3KQGwLqFmHMn38vosfKtY7NCjhkdeEJkUPAuoCBikVjqHZTnJJe4qFQGAoVkEUmg7gPVYfmogEJQ3tz2Ghv5pHfFmC85zsSeyaZk4BXCUpCwHRXERoBquV8A633tuUTT
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",10天前,李**l,心心念的空调安装好了，物流真的太给力了，买的第二天就到了，安装师父也特别好，刚刚试试了一下，制冷制热效果都很好，买空调还是得选择大品牌，值得信赖,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",11天前,t**1,此用户没有填写评价。,2天后追评风锦3匹。制热非常快 没几分钟 厅里温暖了 放角落也很漂亮。美的服务真的很好很快。4台空调 半天时间安装完,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",12天前,m**权,功率大小:好 安装服务:好 制冷 热效果:好 很快，第二天到预约第三天安装，一个小时左右就弄好了,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNSS6g7754GZZKHfjEK6Ys4yLPE73pCz7pvdszx3Y366oB9dECFML7whNfvUwCb9CzenqToe7sgho67bwz7xPu4tkTDLNXpxFfVyKehQBZifKE8FQ45BquUt11aU6G1FrWoovpmqhgFVFZmtPB4fzHjp2qX
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",15天前,赤**洛,一级能耗，省电。外观线条流畅，跟家很搭。开机声音小，制冷效果不错。货到安装，服务也好。 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",17天前,余**y,柜机颜值超高的，家里人都很喜欢。各方面都很到位，完全不用担心。客服小姐姐服务特好的，安装师傅也很有耐心的 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNmUvvtseN4degaUUBFoUQ8apkDJC1Sn8Q8CDSUPd9FrwnHEnLotEtAEpnBFa1WjnxC1VLA6ruX6Ppo8kmh1SmjtYvixtWqDJC7homAZYp9z3nA2BbMzVB6FykswsxVs2sukafP6sDWwteikaWZYsuJ3xfb
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",19天前,w**你,功率大小：很不错的，值得推荐购买 安装服务：很好，非常好， 制冷 热效果：还不错，一直信赖美的 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNmUvvtseN4degaUUBFoUQ8aCNVCJMVqHN386WxfbMjbAaMUyiw8Qo6A18tCu7B9Vi83sRCkaRD6wGL6m9VtScmXFbz8RRB5J7aQZFKbhydwMJTCTcdK9pXA7UZExx94FaR96fWvdV394C66ZN82QsBxcy7
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",19天前,t**5,一级耗能，很省电，但是目前天气不冷不热所以还没使用，因为是淡季购买所以安装很快，货到师傅直接上门安装，服务态度好，等夏天使用之后再来追评。,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",19天前,格**0,安装服务：服务态度非常好，专业、认真、细致。 制冷 热效果：短时间内制冷制热，还有抽湿效果。 高颜值！ ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN83923zmuymAk2jnaFS3i4hFsGwJXJyvoQSzzqdg7czmaekMkt5BmABvbQHiDNtwt7cVFUApHk78L3v4wBZZNpZ12we3x5yyuoTpNSfXEUtNgLYku6f6Q2Z3z
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",20天前,b**郭,功率大小：新一级能效  省电 安装服务：师傅送货上门安装 制冷 热效果：很好  制冷速度快风量大 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNmUvvtseN4degaUUBFoUQ8aGLCrnuAnwdRpeTAXe2jmQx2kb3GSh7jYfNxJMFJXQyDKpcDWs8usVNhb6q3BSUfVRqWZyM2iUaootgs8NTXk4fjkCxUQ3GjCsH187iFh6F9TMhAR3rqbRqSKox9KzMZdzky
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",21天前,猫**丶,这个产品无论从外观还是质量都是很好的，达到了预期值，物流速度也很满意，很开心的一次购物体验。,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNiBmbhsw1tdhucyxFYH6TGJdSF9YGA7LZvdhuSpMq1iYzrmNwFWqZub4oQW32vWCSTyDEaX2t1LnGQiqjjYYaPRr8nv5Mo2LQvti7Yoa9A5Hz9y3axUXqhwKTSw9GyZyUd4yc8EEa9ds5Yv6ZPioUUYZVT
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",21天前,w**4,空调到了很快 安装当天就完成了 师傅很负责 制冷制热效果非常不错 性价比超高的选择,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",22天前,傅**标,安装服务：安装服务专业，师傅耐心安装。出现个别问题情况，师傅都不计较帮忙处理完成。要给个赞！ ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNmUvvtseN4degaUUBFoUQ8a3vxCUqiZTYibkektfG6aKonnKsBVbjePJDRYkshBLoDHGk75tdKJWL1NgXrDvphwTiJJGPm7yZU1sSz9mfKy39gzdcPbr1TfDRpP2FbupNHwREaufPEn5wpFKotZB1YQUaD
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,j**6,功率大小：很好 制冷 热效果：很好 安装服务：很好  ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN83923zmuym9xm4kpAs6qnU4TKizeKHDGy6gs6AUD7nmigyZEA2Zg5PZ6Gj2hv5q9ivZbHX65kwVJgoHLuc6iTNFxMPoMeL8rco3iUD3PYdPb6mTtbJ2VGBkN
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",23天前,m**0,喜欢美的的外观，3匹的客厅30平制冷效果挺好，师傅安装好还说有问题随时联系。喜欢售后好的品牌,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN83923zmuym9xm4kpAs6qnU4TKizeKHDGwUX1thpKpzKxV1m62cHXgihrXwjVn5mXidQ3NFZQTazYyNHdjniur3GzQRJM9Tiqf6FR121Jp2rj1GPHkZ9GKHXo
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",23天前,t**6,功率大小：顶楼，特意买大点的，应该足足有余 安装服务：安装师傅很神速，到货了就马上安装，还节省了一根管子钱 制冷 热效果：夏天还没到，体验不出制冷效果 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNiBmbhsw1tdhucyxFYH6TGK8GcnMzMxw23QuwsmiEPQ4FMtJ9QG4pK9XVaXei6squaiMJpB1PqTuAAioehhvkMnDsMLDacAgXcwJ36dL58ahJGLwmkr9TKoK2ivNTsyt46c95BbVLCLUNMrgs4RLq2exqf
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",23天前,h**m,功率大小：跟描述一摸一样，非常好的一款空调。 安装服务：安装师傅非常认真负责，打完孔以后自己把地面进行了清扫和擦拭，态度非常好👍 制冷 热效果：制冷和制热效果非常好！ ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN83923zmuym9Sgrfho9Wxhu5LDPGvpqebWoJd7zb2cdbWXu1SronmAorLCVs7BF8sS1628UikyhxZHEv5W2Uptu9Bda8RN9vE8NfoayFuXxXQf22Nhw1vtJc5
//gw.alicdn.com/imgextra/i2/O1CN01Y2i87y1whJTvcLI6H_!!0-tbbala.jpg_110x10000q90.jpg_.webp",26天前,l**n,产品活动，价格很优惠，发货很快，送货服务周到，预约到安装响应快，师傅安装很尽心，情况解释的也都很清楚，服务很好。,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNjr8xNY1ydgxAabuPHhuPoizQn56hRK8StBBUW7TF2vMQDcoNgroVAoQEFHu6xktREYxqjJutYgYzjgd9PtTfncsgFhbJzEyx7CPm5D9v8RcW56zweSVgv7dqk3gs5VfvVqLesWxa4wrJcAFTt2J2tftCq
//gw.alicdn.com/imgextra/i2/0/O1CN01vGTOWq2ADug7rbY0r_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/0/O1CN01y60vxx2ADugESY9Nq_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i1/0/O1CN01msonT92ADug8aiuE6_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i4/0/O1CN01RHphYN2ADugF5pBb5_!!0-tbbala.jpg_110x10000q90.jpg_.webp
//gw.alicdn.com/imgextra/i2/0/O1CN01D8HR1o2ADug1ogw44_!!0-tbbala.jpg_110x10000q90.jpg_.webp",27天前,阿**莲,此用户没有填写评价。,1天后追评物流超级快，安装师傅人也很好，空调颜值很高，一家人都很满意，客服有问题回复也都很及时贴心，大品牌买的放心用的舒心,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNjr8xNY1ydgxAabuPHhuPojwntkWftyTz12Htb6K5NAYTrLeRt4TtyPK8ZsrQY9AAM2Px8FaeDCeHV2f4DLUXoBTke8WfbD5Y5unQR8jviTdPN7Y6Ee3L55oYNYEe1DGbBiRsoGEgkPZf5Fcy6BGHdDc3T
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",28天前,t**9,颜值很高的一款柜机，大爱了，美的工作人员服务态度也非常好。家里所有的空调都是美的家的，国民品牌值得信赖，支持！ ,,, 极地白,,
